Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
3,1,5,1,1896,7,1,1
3,1,5,1,1896,7,1,1
2,1,5,1,1896,7,1,1
3,1,5,1,1896,7,1,1
3,1,5,1,1896,7,1,1
1,1,5,1,1896,7,30,10
1,1,5,1,1896,9,11,1
2,1,5,1,1897,2,25,1
2,1,5,1,1897,2,25,2
2,1,5,1,1898,7,7,1
1,1,5,1,1898,9,16,1
1,1,5,1,1898,10,14,1
2,1,5,1,1898,12,2,10
2,1,5,1,1899,8,4,2
2,1,5,1,1901,1,11,1
2,1,5,1,1901,3,8,1
2,1,5,1,1901,3,8,1
2,1,5,1,1901,3,8,1
2,1,5,1,1901,3,23,2
2,1,5,1,1901,7,26,2
2,1,5,1,1901,12,6,1
2,1,5,1,1901,12,13,1
2,1,5,1,1901,12,13,1
2,1,5,1,1902,2,28,1
2,1,5,1,1902,2,28,10
2,1,5,1,1902,7,25,1
1,1,5,1,1902,7,25,1
1,1,5,1,1902,7,25,1
2,1,5,1,1902,7,25,1
2,1,5,1,1902,7,25,1
2,1,5,1,1902,7,25,1
2,1,5,1,1902,9,26,1
2,1,5,1,1902,11,7,2
2,1,5,1,1902,12,12,11
2,1,5,1,1903,3,20,1
2,1,5,1,1903,3,20,1
1,1,5,1,1903,6,19,1
1,1,5,1,1903,6,19,1
2,1,5,1,1903,8,14,1
2,1,5,1,1903,9,4,1
2,1,5,1,1904,1,28,1
2,1,5,1,1904,4,15,1
2,1,5,1,1904,4,15,1
1,1,5,1,1904,6,9,1
2,1,5,1,1904,6,25,2
2,1,5,1,1904,7,7,1
1,1,5,1,1904,7,9,10
2,1,5,1,1904,10,12,1
1,1,5,1,1904,11,25,1
2,1,5,1,1904,12,2,1
2,1,5,1,1905,2,7,1
2,1,5,1,1905,3,10,10
2,1,5,1,1905,4,6,1
1,1,5,1,1906,4,4,1
2,1,5,1,1906,7,20,1
2,1,5,1,1909,1,22,1
2,1,5,1,1910,1,19,1
2,1,5,1,1910,1,19,1
1,1,5,1,1910,3,7,2
1,1,5,1,1910,5,6,1
1,1,5,1,1910,5,26,1
1,1,5,1,1910,8,12,10
2,1,5,1,1910,9,2,2
1,1,5,1,1911,4,21,1
2,1,5,1,1911,4,21,2
2,1,5,1,1911,12,15,1
2,1,5,1,1911,12,15,1
2,1,5,1,1911,12,15,1
2,1,5,1,1912,1,5,2
1,1,5,1,1912,1,26,1
1,1,5,1,1912,1,26,1
2,1,5,1,1912,1,26,2
1,1,5,1,1912,6,7,1
2,1,5,1,1912,6,21,1
2,1,5,1,1912,7,5,1
2,1,5,1,1912,7,5,1
2,1,5,1,1912,9,27,1
2,1,5,1,1912,9,27,1
1,1,5,1,1912,11,1,1
1,1,5,1,1913,6,2,1
2,1,5,1,1913,7,14,1
2,1,5,1,1913,7,28,10
1,1,5,1,1913,8,11,11
2,2,5,1,1913,9,5,2
1,1,5,1,1913,9,11,1
2,2,5,1,1913,12,12,1
2,1,5,1,1914,3,14,1
2,2,5,1,1914,3,28,1
1,1,5,1,1914,7,15,1
2,2,5,1,1914,12,8,1
1,2,5,1,1914,12,18,1
2,2,5,1,1915,3,19,1
2,2,5,1,1915,4,2,1
1,2,5,1,1915,7,28,1
2,2,5,1,1917,3,13,10
2,2,5,1,1917,3,31,1
2,2,5,1,1917,6,22,1
2,2,5,1,1917,6,22,1
2,2,5,1,1918,7,26,1
1,2,5,1,1918,8,23,1
3,2,5,1,1920,8,14,10
2,2,5,1,1920,11,19,1
2,2,5,1,1921,4,29,1
2,2,5,1,1921,6,17,1
1,2,5,1,1921,10,14,1
2,2,5,1,1921,12,30,1
2,2,5,1,1922,3,10,1
1,2,5,1,1923,2,2,1
1,2,5,1,1923,2,2,1
1,2,5,1,1923,2,2,1
1,2,5,1,1923,2,2,1
1,2,5,1,1923,7,27,1
1,2,5,1,1924,4,18,1
2,2,5,1,1924,6,27,11
2,2,5,1,1924,6,27,11
2,2,5,1,1925,6,26,1
2,2,5,1,1925,6,26,1
1,2,5,1,1925,11,13,10
1,2,5,1,1926,1,8,10
2,2,5,1,1926,1,8,1
2,2,5,1,1926,2,5,10
2,2,5,1,1926,2,5,10
2,2,5,1,1926,2,12,1
2,2,5,1,1926,2,12,1
2,2,5,1,1926,2,12,1
2,2,5,1,1926,2,12,1
2,2,5,1,1926,6,9,1
2,2,5,1,1927,6,24,1
2,2,5,1,1927,9,2,1
2,2,5,1,1927,9,2,1
2,2,5,1,1928,3,30,1
2,2,5,1,1928,3,30,1
2,2,5,1,1928,7,10,1
2,2,5,1,1928,9,10,10
2,2,5,1,1930,1,24,1
2,2,5,1,1930,3,21,10
2,2,5,1,1930,3,21,10
2,2,5,1,1930,6,20,10
2,2,5,1,1930,7,25,10
1,2,5,1,1930,8,15,1
2,2,5,1,1930,11,14,10
2,2,5,1,1930,11,14,10
2,2,5,1,1930,11,14,10
2,2,5,1,1930,11,14,10
2,2,5,1,1931,7,31,1
2,2,5,1,1932,7,8,1
2,2,5,1,1932,11,25,2
2,2,5,1,1933,6,30,2
2,2,5,1,1933,7,14,10
2,2,5,1,1933,12,8,1
2,2,5,1,1933,12,8,1
2,2,5,1,1934,2,9,1
2,2,5,1,1934,5,11,10
2,2,5,1,1934,11,2,10
1,2,5,1,1935,2,23,1
1,2,5,1,1935,3,1,10
1,2,5,1,1935,3,8,1
2,2,5,1,1935,8,23,1
1,2,5,1,1935,9,28,10
1,2,5,1,1935,9,28,10
1,2,5,1,1935,11,11,10
2,2,5,1,1935,12,13,1
2,2,5,1,1935,12,13,1
1,2,5,1,1936,10,23,10
1,2,5,1,1936,11,6,1
2,2,5,1,1936,12,11,10
2,2,5,1,1936,12,11,10
2,2,5,1,1936,12,11,10
2,2,5,1,1937,4,23,1
2,2,5,1,1937,5,14,10
1,2,5,1,1937,9,3,1
2,2,5,1,1937,9,24,1
2,2,5,1,1937,10,15,2
2,2,5,1,1938,2,4,1
2,2,5,1,1938,2,25,1
2,2,5,1,1938,3,11,10
1,2,5,1,1938,3,18,10
1,2,5,1,1938,3,18,1
2,2,5,1,1938,6,24,2
2,2,5,1,1938,6,24,2
1,2,5,1,1939,3,10,10
1,2,5,1,1939,5,19,10
2,2,5,1,1939,5,19,2
2,2,5,1,1939,6,30,1
2,2,5,1,1939,6,30,2
2,2,5,1,1939,6,30,2
2,2,5,1,1939,8,18,11
2,2,5,1,1940,1,19,10
2,2,5,1,1940,4,12,1
2,2,5,1,1940,11,15,1
2,2,5,1,1940,12,13,1
2,2,5,1,1941,1,24,1
2,2,5,1,1941,5,15,1
2,2,5,1,1941,6,6,1
2,2,5,1,1941,6,20,2
2,2,5,1,1941,10,11,1
2,2,5,1,1942,1,23,1
1,2,5,1,1942,6,5,10
2,2,5,1,1942,7,31,1
2,2,5,1,1942,11,20,2
2,2,5,1,1942,11,20,1
2,2,5,1,1943,3,19,1
2,2,5,1,1943,8,6,10
2,2,5,1,1944,6,2,1
2,2,5,1,1944,7,7,1
1,2,5,1,1944,7,14,1
2,2,5,1,1944,12,1,1
2,2,5,1,1945,3,30,1
2,2,5,1,1945,5,25,1
1,2,5,1,1946,1,4,10
2,2,5,1,1946,4,12,1
1,2,5,1,1946,11,22,1
2,2,5,1,1947,1,10,2
2,2,5,1,1947,1,17,2
2,2,5,1,1947,1,24,1
1,2,5,1,1947,5,16,1
2,2,5,1,1947,8,8,11
2,2,5,1,1947,8,8,10
1,2,5,1,1948,2,13,1
2,2,5,1,1948,7,2,2
2,2,5,1,1949,7,17,2
1,2,5,1,1949,7,22,1
2,2,5,1,1949,12,9,1
2,2,5,1,1949,12,23,2
1,2,5,1,1950,3,10,1
1,2,5,1,1950,3,17,2
1,2,5,1,1950,4,24,1
2,2,5,1,1951,2,23,1
2,2,5,1,1951,2,23,1
2,2,5,1,1951,7,27,1
2,2,5,1,1951,11,23,10
2,2,5,1,1951,11,23,1
2,2,5,1,1952,6,6,2
2,2,5,1,1952,8,1,1
3,2,5,1,1954,5,7,1
2,2,5,1,1956,9,21,2
2,2,5,1,1959,7,24,1
2,2,5,1,1959,9,25,1
2,2,5,1,1959,10,2,1
2,2,5,1,1959,10,2,1
2,2,5,1,1959,10,23,1
2,2,5,1,1959,10,23,1
2,2,5,1,1960,5,13,10
2,2,5,1,1960,5,20,10
2,2,5,1,1960,5,20,10
1,2,5,1,1960,9,16,1
1,2,5,1,1960,9,16,1
2,2,5,1,1960,10,28,10
2,2,5,1,1960,10,28,10
1,2,5,1,1964,1,24,2
3,4,6,1,1778,4,11,6
3,4,6,1,1778,4,11,6
3,4,6,1,1778,4,11,6
3,4,6,1,1778,4,11,6
5,4,6,1,1795,1,10,1
3,4,6,1,1824,2,6,19
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1824,3,25,1
3,4,6,1,1831,4,26,43
5,4,6,1,1831,5,28,43
5,4,6,1,1831,5,28,43
5,4,6,1,1840,4,7,1
5,4,6,1,1841,4,7,10
5,4,6,1,1841,4,7,10
5,4,6,1,1841,4,7,10
5,4,6,1,1842,7,27,1
3,4,6,1,1845,7,13,1
5,4,6,1,1847,8,16,1
1,1,6,1,1851,5,29,1
1,1,6,1,1851,8,9,10
1,1,6,1,1851,8,22,15
1,1,6,1,1851,11,28,5
1,1,6,1,1851,11,28,5
1,1,6,1,1851,12,18,1
5,1,6,1,1851,12,18,1
3,4,6,1,1851,12,27,1
3,4,6,1,1852,1,10,1
3,1,6,1,1852,1,16,1
1,1,6,1,1852,4,24,1
1,1,6,1,1852,7,13,43
1,1,6,1,1852,7,16,43
1,1,6,1,1852,7,31,1
3,1,6,1,1852,8,20,1
1,1,6,1,1852,9,18,43
5,1,6,1,1852,12,10,1
1,1,6,1,1853,4,29,1
1,1,6,1,1853,4,29,1
1,1,6,1,1853,4,29,1
5,1,6,1,1853,6,3,1
3,1,6,1,1853,9,16,10
5,1,6,1,1854,2,13,1
1,1,6,1,1854,3,31,1
1,1,6,1,1854,7,28,1
1,1,6,1,1854,11,3,1
1,1,6,1,1854,11,3,1
1,1,6,1,1854,11,24,1
1,1,6,1,1854,11,25,1
5,1,6,1,1855,1,12,1
1,1,6,1,1855,10,26,1
1,1,6,1,1855,10,26,1
1,1,6,1,1855,11,9,1
3,1,6,1,1855,12,21,1
1,1,6,1,1856,4,18,1
1,1,6,1,1856,4,25,1
1,1,6,1,1856,6,6,1
1,1,6,1,1856,6,27,1
1,1,6,1,1856,6,27,1
1,1,6,1,1856,9,26,1
1,1,6,1,1856,11,6,1
1,1,6,1,1857,7,15,1
2,1,6,1,1857,9,18,1
5,1,6,1,1858,2,12,10
1,1,6,1,1858,2,26,1
4,1,6,1,1858,4,16,10
4,1,6,1,1858,4,16,10
4,1,6,1,1858,4,16,10
1,1,6,1,1858,8,6,1
1,1,6,1,1858,12,10,1
5,1,6,1,1858,12,24,1
1,1,6,1,1859,1,21,1
1,1,6,1,1859,6,9,1
1,1,6,1,1859,10,28,1
1,1,6,1,1859,10,28,1
1,1,6,1,1860,2,17,1
1,1,6,1,1860,2,17,1
1,1,6,1,1860,3,9,1
1,1,6,1,1860,9,30,1
3,1,6,1,1861,5,1,1
2,1,6,1,1861,5,24,1
5,1,6,1,1861,8,30,10
1,1,6,1,1862,5,9,1
1,1,6,1,1863,5,22,1
1,1,6,1,1863,8,7,1
5,1,6,1,1864,12,2,10
1,1,6,1,1865,3,18,1
1,1,6,1,1865,6,23,1
1,1,6,1,1865,12,12,10
1,1,6,1,1866,1,22,1
1,1,6,1,1866,3,23,1
1,1,6,1,1866,4,28,1
4,1,6,1,1866,7,6,1
1,1,6,1,1866,8,31,1
1,1,6,1,1866,9,3,1
1,1,6,1,1866,12,14,1
3,1,6,1,1867,5,10,1
3,1,6,1,1867,8,16,1
1,1,6,1,1868,5,8,1
1,1,6,1,1870,9,6,1
5,1,6,1,1873,1,31,1
1,1,6,1,1873,4,18,1
1,1,6,1,1873,4,25,1
1,1,6,1,1873,5,14,10
1,1,6,1,1873,5,15,10
1,1,6,1,1873,7,25,1
1,1,6,1,1874,1,23,1
3,1,6,1,1874,8,29,1
1,1,6,1,1874,8,29,1
5,1,6,1,1875,3,19,1
1,1,6,1,1875,4,2,1
1,1,6,1,1876,11,24,1
1,1,6,1,1877,3,30,1
4,1,6,1,1877,5,4,1
3,1,6,1,1877,5,31,1
3,1,6,1,1877,11,30,1
1,1,6,1,1879,11,12,1
1,1,6,1,1878,8,16,1
3,1,6,1,1878,12,27,1
4,1,6,1,1879,3,14,1
1,1,6,1,1879,5,29,1
1,1,6,1,1879,5,29,1
3,1,6,1,1879,10,2,1
4,1,6,1,1880,1,30,1
1,1,6,1,1880,3,5,1
1,1,6,1,1881,10,14,1
3,1,6,1,1882,3,10,1
3,1,6,1,1882,3,10,1
4,1,6,1,1882,12,8,1
1,1,6,1,1883,11,30,10
4,1,6,1,1883,12,15,1
1,1,6,1,1884,1,11,1
1,1,6,1,1884,1,12,1
1,1,6,1,1884,1,23,1
1,1,6,1,1884,2,1,10
1,1,6,1,1884,3,28,1
5,1,6,1,1884,3,28,1
1,1,6,1,1884,5,23,13
1,1,6,1,1884,10,24,1
5,1,6,1,1884,12,5,1
5,1,6,1,1884,12,5,1
1,1,6,1,1885,1,16,1
5,1,6,1,1885,3,20,1
2,1,6,1,1885,3,20,1
5,1,6,1,1885,3,20,1
4,1,6,1,1885,10,30,1
1,1,6,1,1885,11,27,1
1,1,6,1,1886,6,14,1
1,1,6,1,1886,11,12,1
4,1,6,1,1886,11,19,1
1,1,6,1,1887,5,6,1
1,1,6,1,1887,9,23,1
4,1,6,1,1887,9,30,1
1,1,6,1,1887,11,25,1
5,1,6,1,1887,12,2,1
1,1,6,1,1887,12,16,1
1,1,6,1,1888,1,6,1
1,1,6,1,1888,8,31,1
1,1,6,1,1888,9,14,1
1,1,6,1,1888,11,30,1
1,1,6,1,1889,10,16,1
1,1,6,1,1889,10,16,1
1,1,6,1,1891,1,19,1
3,1,6,1,1893,3,3,1
1,1,6,1,1893,9,22,1
1,1,6,1,1893,10,27,1
4,1,6,1,1894,2,2,1
1,1,6,1,1894,4,21,1
1,1,6,1,1895,6,7,10
1,1,6,1,1895,6,7,1
5,1,6,1,1895,6,7,10
1,1,6,1,1895,7,26,10
1,1,6,1,1895,8,9,10
1,1,6,1,1895,10,18,1
1,1,6,1,1895,10,18,1
4,1,6,1,1895,12,13,1
1,1,6,1,1896,2,21,10
1,1,6,1,1896,6,12,1
4,1,6,1,1896,6,19,10
1,1,6,1,1896,7,17,1
1,1,6,1,1896,9,4,1
4,1,6,1,1897,2,17,1
5,1,6,1,1897,5,21,1
2,1,6,1,1897,8,13,1
1,1,6,1,1897,12,10,1
1,1,6,1,1898,1,7,11
4,1,6,1,1898,3,11,1
1,1,6,1,1898,4,6,1
1,1,6,1,1898,4,8,1
1,1,6,1,1898,5,12,1
2,1,6,1,1898,5,27,1
1,1,6,1,1898,6,16,1
1,1,6,1,1898,10,14,1
1,1,6,1,1898,10,21,1
5,1,6,1,1899,4,15,1
1,1,6,1,1899,4,21,1
1,1,6,1,1899,12,8,1
4,1,6,1,1900,1,5,10
3,1,6,1,1900,4,23,1
1,1,6,1,1900,6,29,1
1,1,6,1,1900,11,16,1
1,1,6,1,1900,11,19,1
1,1,6,1,1901,5,10,1
1,1,6,1,1902,2,21,1
1,1,6,1,1902,6,13,11
4,1,6,1,1902,8,1,1
1,1,6,1,1902,9,26,1
5,1,6,1,1903,2,13,1
5,1,6,1,1903,2,13,1
1,1,6,1,1903,7,14,1
5,1,6,1,1903,12,11,1
1,1,6,1,1904,2,6,1
1,1,6,1,1904,2,26,23
5,1,6,1,1904,6,10,1
4,1,6,1,1904,6,10,1
1,1,6,1,1904,7,15,1
4,1,6,1,1904,7,22,1
3,1,6,1,1904,10,7,10
4,1,6,1,1905,1,6,1
1,1,6,1,1905,1,6,1
4,1,6,1,1905,5,19,1
1,1,6,1,1905,7,14,1
1,1,6,1,1905,10,6,1
1,1,6,1,1905,10,27,1
1,1,6,1,1905,12,1,1
1,1,6,1,1905,12,8,1
1,1,6,1,1906,4,6,1
2,1,6,1,1906,4,10,1
1,1,6,1,1906,8,9,1
1,1,6,1,1906,9,7,10
1,1,6,1,1906,9,27,1
1,1,6,1,1907,3,29,1
3,1,6,1,1907,6,14,1
1,1,6,1,1907,11,7,1
1,1,6,1,1907,12,6,1
1,1,6,1,1908,7,31,10
1,1,6,1,1908,7,31,10
5,1,6,1,1908,8,28,1
1,1,6,1,1908,9,11,1
1,1,6,1,1909,1,8,1
1,1,6,1,1909,4,30,1
3,1,6,1,1910,10,28,1
1,1,6,1,1911,2,8,1
5,1,6,1,1911,6,16,10
1,1,6,1,1911,8,4,1
1,1,6,1,1912,1,13,1
1,1,6,1,1912,11,22,1
3,1,6,1,1912,11,29,1
4,1,6,1,1912,12,6,1
2,1,6,1,1912,12,6,1
1,1,6,1,1913,3,14,1
1,1,6,1,1913,7,11,1
1,1,6,1,1913,7,11,40
1,1,6,1,1914,4,3,10
1,1,6,1,1914,4,10,1
4,1,6,1,1914,4,17,1
1,1,6,1,1915,1,22,1
1,1,6,1,1915,3,15,10
1,1,6,1,1915,3,15,10
1,1,6,1,1915,8,27,1
1,1,6,1,1915,9,10,11
2,1,6,1,1915,10,8,1
1,1,6,1,1915,11,5,10
1,1,6,1,1915,11,5,10
1,1,6,1,1916,1,7,1
5,1,6,1,1916,1,21,1
4,1,6,1,1916,2,18,1
1,1,6,1,1916,3,3,23
1,1,6,1,1916,3,3,23
1,1,6,1,1916,7,21,1
1,1,6,1,1916,9,1,1
1,1,6,1,1917,2,9,1
2,1,6,1,1917,10,5,23
1,1,6,1,1918,7,12,1
2,1,6,1,1918,8,9,1
5,1,6,1,1918,11,29,1
5,1,6,1,1919,2,28,1
2,1,6,1,1919,5,2,1
1,1,6,1,1919,5,23,1
1,1,6,1,1919,6,20,23
3,1,6,1,1919,6,20,23
4,1,6,1,1919,7,11,1
4,1,6,1,1919,7,18,1
5,1,6,1,1919,9,19,1
1,1,6,1,1919,10,17,1
1,1,6,1,1920,1,2,1
4,1,6,1,1920,8,27,1
2,1,6,1,1920,9,24,1
4,1,6,1,1920,12,3,1
4,1,6,1,1920,12,17,1
1,1,6,1,1921,2,4,1
1,1,6,1,1921,2,18,10
1,1,6,1,1921,6,3,1
2,1,6,1,1921,10,21,1
5,1,6,1,1922,5,26,1
5,1,6,1,1922,9,22,1
5,1,6,1,1922,10,6,10
4,1,6,1,1922,11,24,1
4,1,6,1,1923,1,26,1
1,1,6,1,1923,2,23,1
5,1,6,1,1923,3,2,1
6,1,6,1,1923,4,13,1
5,1,6,1,1923,5,4,1
1,1,6,1,1923,6,22,1
1,1,6,1,1923,6,29,1
4,1,6,1,1923,8,3,1
1,1,6,1,1924,1,4,1
5,1,6,1,1924,3,7,1
1,1,6,1,1924,4,11,1
1,1,6,1,1924,4,21,1
1,1,6,1,1924,4,21,1
5,1,6,1,1924,5,9,1
1,1,6,1,1924,8,15,1
1,1,6,1,1924,8,22,1
2,1,6,1,1924,12,12,10
2,1,6,1,1924,12,19,10
1,1,6,1,1925,1,9,1
1,1,6,1,1925,1,16,10
1,1,6,1,1925,1,16,10
1,1,6,1,1925,1,16,10
5,1,6,1,1925,2,13,1
1,1,6,1,1925,4,24,10
1,1,6,1,1925,5,8,10
1,1,6,1,1925,7,10,1
1,1,6,1,1925,7,10,1
1,1,6,1,1925,7,10,1
1,1,6,1,1925,7,24,1
1,1,6,1,1925,7,31,1
1,1,6,1,1925,10,9,1
1,1,6,1,1926,2,13,1
1,1,6,1,1926,6,25,1
2,1,6,1,1926,8,27,1
1,1,6,1,1926,9,10,1
5,1,6,1,1926,10,8,10
5,1,6,1,1926,10,8,10
5,1,6,1,1926,10,15,1
1,1,6,1,1927,1,7,1
2,1,6,1,1927,1,21,1
1,1,6,1,1927,1,28,10
1,1,6,1,1927,2,4,10
1,1,6,1,1927,9,23,1
1,1,6,1,1927,10,7,1
1,1,6,1,1927,10,21,1
1,1,6,1,1928,5,4,1
1,1,6,1,1928,5,11,10
1,1,6,1,1928,8,17,1
1,1,6,1,1928,10,19,24
1,1,6,1,1928,12,7,1
1,1,6,1,1929,1,25,1
1,1,6,1,1929,2,8,1
1,1,6,1,1929,2,15,1
2,1,6,1,1929,3,22,1
1,1,6,1,1929,3,22,1
4,1,6,1,1929,4,5,1
1,1,6,1,1929,8,2,1
1,1,6,1,1929,9,27,1
1,1,6,1,1929,12,13,1
1,1,6,1,1929,12,13,10
1,1,6,1,1929,12,20,1
1,1,6,1,1930,1,3,1
1,1,6,1,1930,1,3,1
1,1,6,1,1930,1,3,1
1,1,6,1,1930,1,10,1
1,1,6,1,1930,1,10,1
1,1,6,1,1930,1,17,1
2,1,6,1,1930,2,10,1
1,1,6,1,1930,3,14,10
5,1,6,1,1930,5,16,1
1,1,6,1,1930,8,1,11
5,1,6,1,1930,8,15,10
1,1,6,1,1930,10,2,1
1,1,6,1,1930,12,5,10
1,1,6,1,1930,12,5,10
1,1,6,1,1931,7,17,1
1,1,6,1,1931,7,17,10
1,1,6,1,1931,7,24,10
1,1,6,1,1931,7,24,1
1,1,6,1,1931,7,31,1
1,1,6,1,1931,10,2,1
1,1,6,1,1931,10,2,1
4,1,6,1,1931,11,13,1
1,1,6,1,1931,12,4,1
1,1,6,1,1932,1,29,1
4,1,6,1,1932,4,15,1
1,1,6,1,1932,5,13,1
4,1,6,1,1932,6,10,1
1,1,6,1,1933,1,19,1
1,1,6,1,1933,3,24,1
4,1,6,1,1933,5,19,1
1,1,6,1,1933,6,30,10
1,1,6,1,1933,7,14,1
1,1,6,1,1933,8,18,10
1,1,6,1,1933,10,20,10
1,1,6,1,1933,11,17,1
4,1,6,1,1933,12,1,1
3,1,6,1,1933,12,8,1
4,1,6,1,1934,2,9,1
2,1,6,1,1934,6,29,10
2,1,6,1,1934,7,6,10
2,1,6,1,1934,7,6,10
5,1,6,1,1934,7,13,1
2,1,6,1,1934,7,13,10
1,1,6,1,1934,10,5,1
2,1,6,1,1934,11,23,1
1,1,6,1,1934,12,7,1
1,1,6,1,1935,1,11,1
4,1,6,1,1935,1,25,1
1,1,6,1,1935,2,1,1
1,1,6,1,1935,2,8,1
2,1,6,1,1935,4,5,1
1,1,6,1,1935,5,24,1
4,1,6,1,1935,5,31,1
1,1,6,1,1935,6,7,10
1,1,6,1,1935,6,21,1
5,1,6,1,1935,7,10,1
4,1,6,1,1935,8,16,1
1,1,6,1,1935,9,6,40
1,1,6,1,1935,9,6,40
1,1,6,1,1935,12,6,1
1,1,6,1,1935,12,13,1
1,1,6,1,1936,3,27,1
1,1,6,1,1936,4,3,1
1,1,6,1,1936,5,1,28
1,1,6,1,1936,5,22,1
1,1,6,1,1936,5,22,29
1,1,6,1,1936,5,22,29
1,1,6,1,1936,6,5,1
1,1,6,1,1936,6,12,1
1,1,6,1,1936,6,19,1
1,1,6,1,1936,7,10,1
5,1,6,1,1936,7,24,1
1,1,6,1,1936,8,14,10
2,1,6,1,1936,8,14,10
4,1,6,1,1936,9,11,1
2,1,6,1,1936,9,18,10
2,1,6,1,1936,10,16,1
1,1,6,1,1936,12,4,11
4,1,6,1,1937,1,8,10
1,1,6,1,1937,1,15,1
5,1,6,1,1937,1,22,1
4,1,6,1,1937,3,31,1
1,1,6,1,1937,4,16,1
1,1,6,1,1937,7,9,1
1,1,6,1,1937,12,3,1
4,1,6,1,1938,1,7,10
1,1,6,1,1938,2,18,11
5,1,6,1,1938,9,2,1
1,3,6,1,1938,12,2,1
1,3,6,1,1938,12,2,1
1,3,6,1,1938,12,9,1
1,3,6,1,1938,12,9,1
1,3,6,1,1938,12,16,1
1,3,6,1,1939,7,21,10
1,1,6,1,1939,9,8,10
1,3,6,1,1939,9,15,11
2,3,6,1,1939,10,20,10
1,3,6,1,1940,3,15,10
1,3,6,1,1940,5,17,1
1,3,6,1,1940,7,19,10
1,3,6,1,1940,8,16,1
1,3,6,1,1940,8,23,1
1,3,6,1,1941,1,31,11
1,3,6,1,1941,4,18,1
4,3,6,1,1941,7,11,1
1,3,6,1,1941,8,29,1
1,3,6,1,1941,8,29,10
1,3,6,1,1941,9,5,1
1,3,6,2,1941,11,21,1
1,3,6,1,1941,11,28,1
1,3,6,1,1941,11,28,1
2,3,6,1,1942,4,10,1
2,3,6,1,1942,4,10,1
1,1,6,1,1942,5,1,1
1,3,6,1,1942,8,7,1
2,3,6,1,1942,8,21,1
1,3,6,1,1942,12,4,1
1,3,6,1,1943,1,22,1
1,3,6,1,1943,5,14,1
1,3,6,1,1943,8,13,1
4,3,6,1,1944,1,21,10
1,3,6,1,1944,1,28,10
1,3,6,1,1944,2,15,1
1,3,6,1,1944,5,12,1
2,3,6,1,1944,6,16,1
5,3,6,1,1944,8,18,1
2,3,6,1,1944,11,3,10
5,3,6,1,1945,1,5,1
1,3,6,1,1945,1,5,1
1,3,6,1,1945,3,2,1
1,3,6,1,1945,3,2,10
1,3,6,1,1945,3,2,10
1,3,6,1,1945,5,25,1
2,3,6,1,1945,6,22,10
2,3,6,1,1945,6,22,10
5,3,6,1,1945,8,14,11
1,3,6,1,1945,9,14,1
1,3,6,1,1945,9,14,1
2,3,6,1,1945,10,5,11
1,3,6,1,1945,11,30,10
1,3,6,1,1946,4,12,1
2,3,6,1,1946,4,26,40
1,3,6,1,1946,9,20,11
2,3,6,1,1946,9,27,1
1,3,6,1,1946,10,25,1
1,3,6,1,1946,11,29,10
1,3,6,1,1947,2,7,1
1,3,6,1,1947,2,26,1
2,3,6,1,1947,3,21,10
1,3,6,2,1947,4,11,1
1,3,6,1,1947,6,6,1
1,3,6,1,1947,8,29,1
1,3,6,1,1947,11,14,19
5,3,6,1,1948,1,26,1
1,3,6,1,1948,2,20,11
1,3,6,1,1948,4,9,10
2,3,6,1,1948,4,16,1
3,3,6,1,1948,5,28,1
5,3,6,1,1948,10,1,1
1,3,6,1,1948,10,15,1
1,3,6,1,1948,12,3,21
1,3,6,1,1948,12,3,21
5,3,6,1,1948,12,10,1
1,3,6,1,1948,12,31,10
2,3,6,1,1949,1,7,1
1,3,6,1,1949,1,28,1
2,3,6,1,1949,2,18,10
2,3,6,1,1949,2,18,10
2,3,6,1,1949,4,1,1
2,3,6,1,1949,4,1,1
1,3,6,1,1949,7,1,10
1,3,6,1,1949,7,15,10
2,3,6,1,1949,12,9,10
1,3,6,1,1949,12,16,10
1,3,6,1,1949,12,16,10
5,3,6,1,1950,2,24,1
1,3,6,1,1950,3,31,1
1,3,6,1,1950,6,2,10
2,3,6,1,1950,8,4,1
2,3,6,1,1950,10,6,1
1,3,6,1,1950,10,6,1
5,3,6,1,1950,12,1,11
1,3,6,1,1951,3,2,10
1,3,6,1,1951,3,16,10
1,3,6,1,1951,8,17,1
2,3,6,1,1951,9,14,10
1,3,6,1,1951,11,2,1
5,3,6,1,1951,11,30,11
1,3,6,1,1952,2,29,23
2,3,6,1,1952,3,7,10
1,3,6,1,1952,3,21,10
1,3,6,1,1952,4,25,10
1,3,6,1,1952,5,9,23
5,3,6,1,1952,6,20,1
1,3,6,1,1952,7,25,11
1,3,6,1,1952,10,31,1
1,3,6,1,1952,12,12,1
1,3,6,1,1953,2,2,1
2,3,6,1,1953,2,20,10
2,3,6,1,1953,4,17,11
2,3,6,1,1953,5,15,10
5,3,6,1,1953,5,22,10
5,3,6,1,1953,10,16,10
2,3,6,1,1953,10,23,1
1,3,6,1,1953,10,30,11
1,3,6,1,1954,1,29,1
1,3,6,1,1954,2,19,11
5,3,6,1,1954,3,5,10
1,3,6,1,1954,3,5,1
